publication_id,publication_title,publication_doi,new_name,new_is_mentioned,new_is_used,new_description,new_source,new_domain
pub.1181114024,Food insecurity and mortality risk among adults with Chronic Kidney Disease: A longitudinal cohort study of NHANES,10.1186/s41110-024-00295-2,National Death Index (NDI),true,true,"A centralized database of death record information compiled from state vital statistics offices, used to determine mortality status of study participants.","National Center for Health Statistics (NCHS), CDC",Epidemiology / Mortality surveillance
pub.1181114464,Food insecurity and its associations with cardiometabolic health in Latino individuals of Mexican ancestry,10.3389/fnut.2024.1499504,El Banco por Salud biobank,true,true,"A biobank established in 2017 by the Center for Disparities in Diabetes, Obesity, and Metabolism at the University of Arizona, containing health data and biospecimens from primarily Latino patients of Mexican ancestry.","University of Arizona, Center for Disparities in Diabetes, Obesity, and Metabolism","Health/Medical, Genomics, Epidemiology"
pub.1181114464,Food insecurity and its associations with cardiometabolic health in Latino individuals of Mexican ancestry,10.3389/fnut.2024.1499504,Food Insecurity Experience Scale (FIES),true,false,A globally validated questionnaire developed by the FAO to assess individual food insecurity experiences.,Food and Agriculture Organization of the United Nations (FAO),"Food Security, Survey Research"
pub.1181246645,Clay 3D printed hydroponics: A paradigm to address global food insecurity,10.1177/14780771241287826,USAFacts,true,true,"Open‑data nonprofit providing U.S. demographic and socio‑economic data, including food‑desert metrics.",USAFacts,Socio‑economic / food access
pub.1181246645,Clay 3D printed hydroponics: A paradigm to address global food insecurity,10.1177/14780771241287826,Global Report on Food Crises 2023,true,true,"Annual report from the World Food Programme providing country‑level data on food crises, hunger, and vulnerability.",World Food Programme (WFP),Global food security
pub.1181246645,Clay 3D printed hydroponics: A paradigm to address global food insecurity,10.1177/14780771241287826,UNICEF State of Food Security and Nutrition in the World 2023,true,false,"Annual UNICEF report containing statistics on child nutrition, food security, and related indicators worldwide.",UNICEF,Nutrition / food security
pub.1181246645,Clay 3D printed hydroponics: A paradigm to address global food insecurity,10.1177/14780771241287826,World Bank Climate Migration Data,true,false,World Bank report providing projections and data on internal climate migration.,World Bank,Climate change / migration
pub.1181289696,A novel approach to assessing food insecurity for small geographic areas using household living budgets,10.1007/s12571-024-01494-5,ACS Table B11016,true,false,ACS table providing household composition by family type.,U.S. Census Bureau,Demographic characteristics
pub.1181358049,Food Surrogates? County-Level Association Between Vegetable Production and Food Insecurity in the Rural South,10.1080/19320248.2024.2412561,USDA Economic Research Service (ERS) Food Environment Index,true,true,"Dataset containing measures of food access, food security, and related socioeconomic indicators at the county level.",USDA Economic Research Service (ERS),Public Health / Food Access
pub.1181358049,Food Surrogates? County-Level Association Between Vegetable Production and Food Insecurity in the Rural South,10.1080/19320248.2024.2412561,County Health Rankings,true,true,"A publicly available database that aggregates health, demographic, and socioeconomic indicators for U.S. counties.",County Health Rankings & Roadmaps program,Public Health
pub.1181403769,Reassessing the Burden of Food Insecurity in Youth and Young Adults With Youth-onset Diabetes: The Importance of Marginal Food Security,10.1016/j.jcjd.2024.10.006,SEARCH Food Security Cohort Study (SFS),true,true,A sub‑study of the SEARCH cohort that collected food‑security data using the USDA HFSSM and linked it to diabetes clinical outcomes.,"SEARCH consortium sites (South Carolina, Colorado, Washington)",Diabetes research / Nutrition
pub.1181403769,Reassessing the Burden of Food Insecurity in Youth and Young Adults With Youth-onset Diabetes: The Importance of Marginal Food Security,10.1016/j.jcjd.2024.10.006,SEARCH for Diabetes in Youth Study,true,true,A multi‑center US surveillance and cohort study that identified youth with type 1 and type 2 diabetes from 2000‑2020.,Multiple US academic centers; NIH funding,Diabetes research / Epidemiology
pub.1181765321,A Method for Assessing the Prevalence of Food Insecurity in Older Adults Based on Resource Constraints and Food-Related Physical Functioning Limitations,10.1016/j.cdnut.2024.104494,Physical Food Security instrument (PFS),true,true,A six‑item questionnaire measuring food‑related physical functioning limitations.,Developed by the authors in a prior validation study (reference 16).,Nutrition / physical functioning
pub.1181765321,A Method for Assessing the Prevalence of Food Insecurity in Older Adults Based on Resource Constraints and Food-Related Physical Functioning Limitations,10.1016/j.cdnut.2024.104494,What We Eat in America (WWEIA) dietary recall data,true,true,Two‑day 24‑hour dietary recall dataset within NHANES used to assess food intake.,NHANES dietary interview (WWEIA) files,Nutrition / dietary assessment
pub.1181765321,A Method for Assessing the Prevalence of Food Insecurity in Older Adults Based on Resource Constraints and Food-Related Physical Functioning Limitations,10.1016/j.cdnut.2024.104494,Patient Health Questionnaire‑9 (PHQ‑9),true,true,A 9‑item self‑report questionnaire assessing depression severity.,NHANES MEC interview component,Mental health
pub.1181767961,"Prone to Stones?: Evaluating the association between food insecurity, psychiatric comorbidity, and pediatric stone management",10.1016/j.jpurol.2024.10.018,Area Deprivation Index (ADI),true,true,A composite socioeconomic dataset that assigns deprivation scores to neighborhoods based on multiple census‑derived variables.,Derived from the Neighborhood Atlas; commonly referenced in health disparities research.,Socioeconomic health / public health
pub.1181767961,"Prone to Stones?: Evaluating the association between food insecurity, psychiatric comorbidity, and pediatric stone management",10.1016/j.jpurol.2024.10.018,Neighborhood Atlas,true,false,An online resource that provides the Area Deprivation Index and related socioeconomic metrics for U.S. neighborhoods.,University of Wisconsin School of Medicine and Public Health (original creators of the ADI),Socioeconomic / public health
pub.1182277501,Intragenerational and Intergenerational Transmission of Food Insecurity: An Analysis of Black and White Women and Children From the NHLBI Growth and Health Study,10.1016/j.tjnut.2024.11.008,"National Heart, Lung, and Blood Institute Growth and Health Study (NGHS)",true,true,"A longitudinal cohort study that enrolled Black and White girls in 1987‑1988 and followed them into adulthood, collecting health, behavioral, and socioeconomic data.","National Heart, Lung, and Blood Institute",Epidemiology / Public Health
pub.1182277501,Intragenerational and Intergenerational Transmission of Food Insecurity: An Analysis of Black and White Women and Children From the NHLBI Growth and Health Study,10.1016/j.tjnut.2024.11.008,Past Food Insecurity Scale (PFIS),true,true,A 7‑item (adapted to 5‑item) questionnaire assessing frequency of food deprivation during childhood.,Adapted by study investigators (originally developed for Latino immigrant mothers),Nutrition / Food Security
