publication_id,publication_title,publication_doi,validated_dataset_id,validated_dataset_name,is_mentioned,is_used,validation_reasoning
pub.1168658937,"Food insecurity, fruit and vegetable consumption, and use of the Supplemental Nutrition Assistance Program (SNAP) in Appalachian Ohio",10.1371/journal.pone.0295171,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The authors explicitly state that the USDA 18‑item HFSSM was administered as part of their own survey and used to construct food‑security outcomes, indicating genuine utilization of the instrument."
pub.1168814714,Associations between food insecurity and diabetes risk factors in US adolescents in the National Health and Nutrition Examination Survey (NHANES) 2007–2016,10.1017/s1368980024000284,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that the 18‑item Food Security Survey Module (the HFSSM) was used to measure household food security status, and the resulting variable is employed throughout the regression analyses."
pub.1168917553,Food Insecurity Among Graduate Students and Postdoctoral Trainees,10.1001/jamanetworkopen.2023.56894,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that food insecurity was measured with the Household Food Security Survey Module and then uses the resulting scores in logistic regression models, indicating direct analysis of the dataset."
pub.1168965162,Lower Perceived Neighborhood Collective Efficacy Indirectly Influences the Association Between Perceived Maternal Exposure to Community Violence and Household Food Insecurity,10.1097/fch.0000000000000399,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The exact phrase “Household Food Security Survey Module” or its abbreviation “HFSSM” does not appear in the manuscript. Only generic references to food‑security questions are present, so there is no evidence of this dataset being cited or employed."
pub.1169144266,Complementing the United States Household Food Security Survey Module with Items Reflecting Social Unacceptability,10.1016/j.tjnut.2024.02.023,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The manuscript explicitly names the HFSSM, describes that the 10‑item HFSSM was administered to participants, and uses the resulting scores in item‑response‑theory modeling, regression analyses, and interpretation of results. This satisfies the criteria for genuine dataset utilization."
pub.1169186690,Maternal periconception food insecurity and postpartum parenting stress and bonding outcomes,10.3389/fnut.2024.1275380,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper refers to the ""USDA 6‑item short form"" as the instrument for measuring food insecurity, but the exact name ""Household Food Security Survey Module"" or its alias ""HFSSM"" does not appear. Flag terms like USDA are present, but per the validation criteria they are insufficient for a mention."
pub.1169264520,Beyond Economic Barriers: Conceptualizing Food Insecurity among Resettled Refugees Living in the United States,10.1080/15562948.2024.2321526,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The paper explicitly names the HFSSM and discusses its content validity, but the study itself collects qualitative data (focus groups and interviews) rather than administering the HFSSM questionnaire or analyzing HFSSM data. Therefore the dataset is mentioned but not actually used in the methods or results."
pub.1169287118,Trends in Recurring and Chronic Food Insecurity Among US Families With Older Adults,10.1001/jamahealthforum.2023.5463,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that food insecurity (the primary outcome) was measured with the Household Food Security Survey Module, indicating direct analysis of data collected via this instrument."
pub.1169299663,Birth outcomes in relation to neighborhood food access and individual food insecurity during pregnancy in the Environmental Influences on Child Health Outcomes (ECHO)-wide cohort study,10.1016/j.ajcnut.2024.02.022,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,true,The paper explicitly states that census‑tract addresses were linked to the Food Access Research Atlas and that the FARA variables were used to define LILA and LILV exposure categories. This constitutes direct utilization of the dataset in the methods and subsequent analysis of birth outcomes.
pub.1169411030,"Understanding the relationships between acculturation, food insecurity, and food parenting practices among socioeconomically/racially diverse parents",10.1016/j.appet.2024.107292,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper refers to ""the USDA's 6‑item questionnaire"" for measuring food insecurity, but it never explicitly names the Household Food Security Survey Module (HFSSM) or any of its aliases. Consequently, there is no direct citation of the dataset name, and while the instrument informs a variable used in analysis, the lack of an explicit name means it does not meet the strict criteria for a mentioned or analyzed usage."
pub.1169451287,Systematic investigation of inadequate food access at a large southeastern land grant university,10.1371/journal.pone.0298041,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The authors explicitly state that they administered the HFSSM to their own respondents and derived prevalence estimates and statistical results from the responses, satisfying the criteria for genuine usage."
pub.1169453828,Impact of food security on coping strategies: a comparison of high school and college perceptions,10.1080/07448481.2024.2317179,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the Household Food Security Survey Module (HFSSM) (as the USDA 6‑item version) and describes its use to classify participants’ food‑security status, which is central to the study’s methodology and results."
pub.1169489442,Associations Between Daily Food Insecurity and Parent and Child Well-Being,10.1037/dev0001667,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,false,The dataset name appears only in the reference list and in passing when discussing geographic food‑access issues. The authors do not employ the Atlas data in their own analyses.
pub.1169489442,Associations Between Daily Food Insecurity and Parent and Child Well-Being,10.1037/dev0001667,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The authors adapt items from the HFSSM to create their own daily food‑insecurity measure, but they do not use an existing HFSSM dataset. The instrument is referenced only as a source for questionnaire items."
pub.1169528663,"Parenting Students and Indicators of Financial Stability, Health, and Academic Success: Findings from a Population-Based Sample of Public Urban University Students",10.1007/s11524-024-00832-4,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The paper explicitly names the Household Food Security Survey Module as the source of the four food‑security questions used in its own survey. However, the authors collected their own cross‑sectional data from CUNY students and analyzed those responses; they did not download, process, or report results from an existing HFSSM dataset. Therefore the module is mentioned only as a measurement instrument, not as a dataset that was analyzed."
pub.1169539981,Social Connectedness as a Determinant of Health in African-American Low-Income Families with Young Children: A Cross-Sectional Cohort Study,10.1097/dbp.0000000000001260,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the Household Food Security Survey Module (HFSSM) and describes that a modified six‑item short form of this module was administered to participants. The collected responses are then used in descriptive statistics, correlations, and partial correlations, indicating genuine utilization of the instrument to generate and analyze data."
pub.1169610649,"Food insecurity, poor diet, and metabolic measures: The roles of stress and cortisol",10.1016/j.appet.2024.107294,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the HFSSM and describes its use to assess participants' food‑security status, which is a core variable in the analyses. This meets the criteria for genuine dataset utilization."
pub.1169816778,"Food Security and Diet Quality Improvements among At-Risk, Low-Income, Older Adults following a Free Meal Pilot Program",10.3390/ijerph21030344,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The manuscript never uses the exact phrase ""Household Food Security Survey Module"" nor any of its aliases such as HFSSM or 18‑item module. It only refers to a ""USDA 6‑item Household Food Security Screener"", which is a related instrument but not the named dataset."
pub.1169898660,Social determinants of rural food security: Findings from Michigan's Upper Peninsula,10.1016/j.jrurstud.2024.103256,9c8159cd-47f9-49f6-966e-1f996b977d63,Food Acquisition and Purchase Survey (FoodAPS),true,false,The survey is cited as a source of prior findings; the paper does not describe using FoodAPS data for its own analysis.
