publication_id,publication_title,publication_doi,validated_dataset_id,validated_dataset_name,confidence_score_mention,confidence_score_use,validation_reasoning
pub.1174403816,"Addressing College Student Food Insecurity: Grocery Pickup Program Needs Assessment",10.1080/19320248.2024.2383205,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1174497617,"Diet Quality of Community Café Meals Among Guests With Food Insecurity",10.1016/j.jneb.2024.04.009,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,10,""
pub.1174679785,"The expanded Child Tax Credit and low-income families’ food insecurity: Associations across and within months of receipt",10.1016/j.childyouth.2024.107855,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1174803730,"Expanded Child Tax Credit and Food Insecurity",10.1001/jamainternmed.2024.3972,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1174849929,"Food Insecurity across Age Groups in the United States during the COVID-19 Pandemic",10.3390/ijerph21081078,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1174873139,"The Association Between Food Insecurity, Parental Stress, and Child Development",10.1097/fch.0000000000000411,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1174975830,"Are residency and type of refugee settlement program associated with food (in)security among Syrian refugees who have resettled in Canada since 2015?",10.1007/s12571-024-01477-6,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1174978103,"The Association Between Child Food Allergy and Family Food Insecurity in a Nationally Representative US Sample",10.1016/j.acap.2024.08.010,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1174978103,"The Association Between Child Food Allergy and Family Food Insecurity in a Nationally Representative US Sample",10.1016/j.acap.2024.08.010,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",10,10,""
pub.1175031475,"Parent attitudes and behaviors associated with household food security among rural lower income families",10.1101/2024.08.22.24312452,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1175151400,"Risk Factors for Food Insecurity among Early Childhood Education Providers: Time for a Solution",10.3390/ijerph21091131,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1175258210,"Examining Food Security, Fruit and Vegetable Intake, and Cardiovascular Disease Risk Outcomes of Produce Prescription (PPR) Programs: A Systematic Review",10.1016/j.jneb.2024.06.012,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1175266540,"Trauma exposure proximity associated with eating disorder diagnosis in women with food insecurity",10.1016/j.appet.2024.107653,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1175520736,"Food Insecurity and Dementia Risk in U.S. Older Adults: Evidence From the 2013–2021 Panel Study of Income Dynamics",10.1093/geronb/gbae153,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1175520909,"Focusing attention on the important association between food insecurity and psychological distress: a systematic review and meta-analysis",10.1186/s40795-024-00922-1,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1175520909,"Focusing attention on the important association between food insecurity and psychological distress: a systematic review and meta-analysis",10.1186/s40795-024-00922-1,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1175563939,"Exploring Food Insecurity and Perceived Stress on Daytime Sleepiness among Older Adults in New York City",10.3390/foods13172831,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1175563939,"Exploring Food Insecurity and Perceived Stress on Daytime Sleepiness among Older Adults in New York City",10.3390/foods13172831,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1175652764,"Household food insecurity and symptoms of anxiety and depression during pregnancy: Systematic review and meta‐analysis",10.1111/mcn.13714,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1175687308,"Could measuring factors other than a lack of financial resources help in achieving the zero hunger goal",10.3389/fsufs.2024.1412401,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",8,0,""
pub.1175687308,"Could measuring factors other than a lack of financial resources help in achieving the zero hunger goal",10.3389/fsufs.2024.1412401,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,0,""
pub.1175815611,"Association of Food Environment Characteristics with Health Outcomes in Counties with a High Proportion of Native American Residents",10.1080/19320248.2022.2101414,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",8,0,""
pub.1175861931,"Eating Egg-Rich Diets and Modeling the Addition of One Daily Egg Reduced Risk of Nutrient Inadequacy among United States Adolescents with and without Food Insecurity",10.1016/j.tjnut.2024.09.019,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1175861931,"Eating Egg-Rich Diets and Modeling the Addition of One Daily Egg Reduced Risk of Nutrient Inadequacy among United States Adolescents with and without Food Insecurity",10.1016/j.tjnut.2024.09.019,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1176114932,"Individual‐ and environmental‐level determinants of fruit and vegetable intakes in rural Georgia",10.1111/jrh.12880,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",10,10,""
pub.1176151418,"Food for thought: The intersection between SNAP stigma, food insecurity, and gender",10.1016/j.socscimed.2024.117367,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1176174389,"The Association between Food Insecurity and Insomnia Symptoms among Young Adults in Puerto Rico and the Mediating Role of Psychological Distress Symptoms",10.3390/ijerph21101296,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1176305245,"Household Food Insecurity Is Associated with Parental Perceptions of and Student Participation in School Meals",10.3390/nu16193375,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,10,""
pub.1181082564,"Material hardship and use of social safety net programs among LGBT adults and their families",10.1111/asap.12432,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1181114024,"Food insecurity and mortality risk among adults with Chronic Kidney Disease: A longitudinal cohort study of NHANES",10.1186/s41110-024-00295-2,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1181114024,"Food insecurity and mortality risk among adults with Chronic Kidney Disease: A longitudinal cohort study of NHANES",10.1186/s41110-024-00295-2,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1181114464,"Food insecurity and its associations with cardiometabolic health in Latino individuals of Mexican ancestry",10.3389/fnut.2024.1499504,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1181114464,"Food insecurity and its associations with cardiometabolic health in Latino individuals of Mexican ancestry",10.3389/fnut.2024.1499504,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,0,""
pub.1181246645,"Clay 3D printed hydroponics: A paradigm to address global food insecurity",10.1177/14780771241287826,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",7,1,""
pub.1181289696,"A novel approach to assessing food insecurity for small geographic areas using household living budgets",10.1007/s12571-024-01494-5,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",9,0,""
pub.1181289696,"A novel approach to assessing food insecurity for small geographic areas using household living budgets",10.1007/s12571-024-01494-5,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,0,""
pub.1181289696,"A novel approach to assessing food insecurity for small geographic areas using household living budgets",10.1007/s12571-024-01494-5,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1181358049,"Food Surrogates? County-Level Association Between Vegetable Production and Food Insecurity in the Rural South",10.1080/19320248.2024.2412561,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",7,0,""
pub.1181358049,"Food Surrogates? County-Level Association Between Vegetable Production and Food Insecurity in the Rural South",10.1080/19320248.2024.2412561,68751d343a311b28982701cb,"NASS Census of Agriculture",9,9,""
pub.1181403769,"Reassessing the Burden of Food Insecurity in Youth and Young Adults With Youth-onset Diabetes: The Importance of Marginal Food Security",10.1016/j.jcjd.2024.10.006,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1181558498,"Major Insect Pests of Sweet Potatoes in Brazil and the United States, with Information on Crop Production and Regulatory Pest Management",10.3390/insects15100823,68751d343a311b28982701cb,"NASS Census of Agriculture",8,1,""
pub.1181765321,"A Method for Assessing the Prevalence of Food Insecurity in Older Adults Based on Resource Constraints and Food-Related Physical Functioning Limitations",10.1016/j.cdnut.2024.104494,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1181765321,"A Method for Assessing the Prevalence of Food Insecurity in Older Adults Based on Resource Constraints and Food-Related Physical Functioning Limitations",10.1016/j.cdnut.2024.104494,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1181767961,"Prone to Stones?: Evaluating the association between food insecurity, psychiatric comorbidity, and pediatric stone management",10.1016/j.jpurol.2024.10.018,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",9,9,""
pub.1181856557,"Predictors of Food Insecurity and Food Assistance Program Usage Among Puerto Ricans Before and During the COVID-19 Pandemic in Holyoke, Massachusetts",10.3390/nu16213666,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",10,10,""
pub.1181953400,"Food Insecurity Is Common in Patients with Inflammatory Bowel Disease and Is Associated with Increased Ultra-Processed Food Intake",10.3390/nu16213736,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1181953400,"Food Insecurity Is Common in Patients with Inflammatory Bowel Disease and Is Associated with Increased Ultra-Processed Food Intake",10.3390/nu16213736,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",8,1,""
pub.1181953400,"Food Insecurity Is Common in Patients with Inflammatory Bowel Disease and Is Associated with Increased Ultra-Processed Food Intake",10.3390/nu16213736,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1182012113,"Impact of a Pediatric Produce Prescription Intervention on Food Security and Perceived Nutrition-Related Behaviors: A Mixed-Methods Study",10.1177/21501319241276780,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1182277501,"Intragenerational and Intergenerational Transmission of Food Insecurity: An Analysis of Black and White Women and Children From the NHLBI Growth and Health Study",10.1016/j.tjnut.2024.11.008,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,9,""
pub.1182277501,"Intragenerational and Intergenerational Transmission of Food Insecurity: An Analysis of Black and White Women and Children From the NHLBI Growth and Health Study",10.1016/j.tjnut.2024.11.008,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1182362809,"The Impacts of Louisiana’s Changing Climate on Food Crop Production",10.4236/as.2024.1511065,68751d343a311b28982701cb,"NASS Census of Agriculture",8,1,""
pub.1182526495,"Test Validity of a Single-Item Food Insecurity Screening Assessment Among College Students",10.1177/08901171241302001,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1182614335,"Pediatric Emergency Department-based Food Insecurity Screening During the COVID-19 Pandemic",10.5811/westjem.19488,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1182665748,"Identifying Areas of High Vulnerability for Rural Veteran Food Insecurity",10.1177/21501319241277411,68751d353a311b28982701d3,"Rural-Urban Continuum Codes (RUCC)",10,10,""
pub.1182725377,"Food insecurity in paradise: An exploration of food system resilience in the U.S. Virgin Islands",10.5304/jafscd.2024.141.010,68751d343a311b28982701cb,"NASS Census of Agriculture",9,8,""
pub.1182945044,"Impact of Fruit and Vegetable Incentive Programs on Food Insecurity, Fruit and Vegetable Consumption, and Health Outcomes: A Community Guide Systematic Review",10.1016/j.amepre.2024.11.016,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,2,""
